INDEX,rubro,articulo,cantidad,final,costo,neto,margen,IVA,ganancia
921,coca cola (308),Coca Cola Light 2.25L,1.0,520,335.48387096774195,429.7520661157025,55,0.21,185.0
922,coca cola (308),Coca Cola Mini Lata 220cc,45.0,3540,2283.8709677419356,2925.619834710744,55,0.21,1256.0
923,coca cola (308),coca cola retornable 2000,765.0,234900,151548.38709677418,194132.23140495867,55,0.21,83352.0
924,coca cola (308),Coca Cola Retornable de 2.5 cc,26.0,7640,4929.032258064516,6314.0495867768595,55,0.21,2711.0
925,coca cola (308),Coca cola Zero 1500cc,395.0,135150,87193.54838709677,111694.21487603306,55,0.21,47956.0
926,coca cola (308),coca cola zero 1L,25.0,8640,5574.193548387097,7140.495867768595,55,0.21,3066.0
927,coca cola (308),Coca Cola Zero 2.5 lts,6.0,3780,2438.7096774193546,3123.9669421487606,55,0.21,1341.0
928,coca cola (308),Coca cola Zero 2L retornable,145.0,47010,30329.032258064515,38851.23966942149,55,0.21,16681.0
929,coca cola (308),Coca Cola Zero de 2.25,148.0,66110,42651.6129032258,54636.36363636364,55,0.21,23458.0
930,coca cola (308),Coca cola Zero lata 310 ml,98.0,11030,7116.129032258064,9115.702479338843,55,0.21,3914.0
931,coca cola (308),Coca Cola Zero x 500 cc,367.0,56560,36490.32258064516,46743.801652892565,55,0.21,20070.0
932,coca cola (308),Coca cola/Sprite/Fanta 237cc,1.0,70,45.16129032258064,57.85123966942149,55,0.21,25.0
933,coca cola (308),Coca de 2.5L,15.0,5400,3483.8709677419356,4462.809917355372,55,0.21,1916.0
934,coca cola (308),Coca Ligth Lata 310 ml,3.0,480,309.6774193548387,396.6942148760331,55,0.21,170.0
935,coca cola (308),coca sin azucar marshmellos 473cc,8.0,1200,774.1935483870967,991.7355371900827,55,0.21,426.0
936,coca cola (308),Coca Zero 1250 Retornable,16.0,3395,2190.3225806451615,2805.785123966942,55,0.21,1205.0
937,coca cola (308),Crush Naranja 2.25L,12.0,3680,2374.1935483870966,3041.322314049587,55,0.21,1306.0
938,coca cola (308),Fanta 1250cc Retornable,17.0,4350,2806.451612903226,3595.0413223140495,55,0.21,1544.0
939,coca cola (308),Fanta 1500cc,73.0,25100,16193.548387096775,20743.801652892562,55,0.21,8906.0
940,coca cola (308),Fanta 2.25 L,4.0,1360,877.4193548387096,1123.9669421487604,55,0.21,483.0
941,coca cola (308),Fanta 2L Retornable,8.0,2230,1438.7096774193549,1842.9752066115702,55,0.21,791.0
942,coca cola (308),Fanta 500 cc,121.0,21310,13748.387096774193,17611.570247933883,55,0.21,7562.0
943,coca cola (308),Fanta lata 310,63.0,8400,5419.354838709677,6942.148760330579,55,0.21,2981.0
944,coca cola (308),Fanta limon dulce 500ml,61.0,10000,6451.612903225806,8264.462809917355,55,0.21,3548.0
945,coca cola (308),Fanta Misterio 500ml,9.0,1620,1045.1612903225807,1338.8429752066115,55,0.21,575.0
946,coca cola (308),Fanta Zero1500cc,33.0,10490,6767.741935483871,8669.421487603306,55,0.21,3722.0
947,coca cola (308),powerade Blue X 995cc,6.0,1620,1045.1612903225807,1338.8429752066115,55,0.21,575.0
948,coca cola (308),Powerade Frutas Tropicales 500cc,105.0,18180,11729.032258064515,15024.793388429753,55,0.21,6451.0
949,coca cola (308),Powerade Manzana 500cc,21.0,3560,2296.774193548387,2942.1487603305786,55,0.21,1263.0
950,coca cola (308),Powerade Mountain Blast 500cc,90.0,14720,9496.774193548386,12165.289256198348,55,0.21,5223.0
951,coca cola (308),Powerade Naranja 500cc,23.0,4990,3219.3548387096776,4123.966942148761,55,0.21,1771.0
952,coca cola (308),Schweepes pomelo lata,28.0,3940,2541.935483870968,3256.198347107438,55,0.21,1398.0
953,coca cola (308),Schweppes Agua Tonica 1500 cc,56.0,20020,12916.129032258064,16545.454545454544,55,0.21,7104.0
954,coca cola (308),Schweppes Agua Tónica Lata 310 ml,26.0,2310,1490.3225806451612,1909.0909090909092,55,0.21,820.0
955,coca cola (308),Schweppes Citrus 1500,11.0,3770,2432.258064516129,3115.702479338843,55,0.21,1338.0
956,coca cola (308),Schweppes Pomelo 1.5 l,4.0,1460,941.9354838709677,1206.611570247934,55,0.21,518.0
957,coca cola (308),Schweppes Pomelo zero 1500cc,64.0,20560,13264.516129032258,16991.735537190085,55,0.21,7295.0
958,coca cola (308),Schweppes Pomelo zero 2L retornable,7.0,2170,1400.0,1793.3884297520663,55,0.21,770.0
959,coca cola (308),Schweppes pomelo zero 500,30.0,4440,2864.516129032258,3669.421487603306,55,0.21,1575.0
960,coca cola (308),"schwepppes pomelo sin azucar 2,25L",23.0,7820,5045.1612903225805,6462.809917355372,55,0.21,2775.0
961,coca cola (308),Sprite 1000cc,17.0,5910,3812.9032258064517,4884.297520661157,55,0.21,2097.0
962,coca cola (308),Sprite 1500cc,147.0,47390,30574.193548387095,39165.289256198346,55,0.21,16816.0
963,coca cola (308),Sprite 2.25 l,54.0,20910,13490.322580645161,17280.99173553719,55,0.21,7420.0
964,coca cola (308),Sprite 2000 cc Retornable,46.0,12060,7780.645161290322,9966.94214876033,55,0.21,4279.0
965,coca cola (308),Sprite 500cc,206.0,33460,21587.09677419355,27652.892561983474,55,0.21,11873.0
966,coca cola (308),Sprite lata 310 cc,57.0,6780,4374.193548387097,5603.305785123967,55,0.21,2406.0
967,coca cola (308),Sprite Retornable 1250 cc,10.0,1885,1216.1290322580644,1557.8512396694216,55,0.21,669.0
968,coca cola (308),Sprite Zero 1500cc,22.0,6520,4206.451612903225,5388.429752066116,55,0.21,2314.0
969,comida (30),Adicional Bebida en la mesa,3802.0,19035,12280.645161290322,15731.404958677687,55,0.21,6754.0
970,comida (30),Adicional desayuno,313.0,1565,1009.6774193548387,1293.3884297520663,55,0.21,555.0
971,comida (30),Cafe chico,2.0,300,193.54838709677418,247.93388429752068,55,0.21,106.0
972,comida (30),Café chico,24.0,2400,1548.3870967741934,1983.4710743801654,55,0.21,852.0
973,comida (30),Cafe doble o con leche,19.0,3420,2206.451612903226,2826.4462809917354,55,0.21,1214.0
974,comida (30),Café doble o con leche,861.0,112000,72258.06451612903,92561.98347107439,55,0.21,39742.0
975,comida (30),Cafe jarra,30.0,4800,3096.774193548387,3966.942148760331,55,0.21,1703.0
976,comida (30),Café jarra,1359.0,156280,100825.8064516129,129157.02479338844,55,0.21,55454.0
977,comida (30),Café para llevar,506.0,73780,47600.0,60975.20661157025,55,0.21,26180.0
978,comida (30),Desayuno  para llevar con 2 facturas,98.0,26110,16845.16129032258,21578.512396694216,55,0.21,9265.0
979,comida (30),Desayuno con 2 facturas/ 1 tostada,818.0,163370,105400.0,135016.52892561984,55,0.21,57970.0
980,comida (30),EMPANADAS,595.0,44350,28612.90322580645,36652.89256198347,55,0.21,15737.0
981,comida (30),EMPANADAS X 2,69.0,10240,6606.451612903225,8462.809917355373,55,0.21,3634.0
982,comida (30),FACTURAS 2 X,2.0,30,19.35483870967742,24.793388429752067,55,0.21,11.0
983,comida (30),Facturas/Medialuna/Bizcocho,5109.0,265680,171406.4516129032,219570.2479338843,55,0.21,94274.0
984,comida (30),pastafrola membrillo,2.0,360,232.25806451612902,297.5206611570248,55,0.21,128.0
985,comida (30),PIZZA ESPECIAL/MUZZA/NAPO/CANTI/ROQUE,492.0,143670,92690.32258064515,118735.53719008264,55,0.21,50980.0
986,comida (30),PIZZA GRANDE,3.0,660,425.80645161290323,545.4545454545455,55,0.21,234.0
987,comida (30),PIZZA RUCULA/3QUESOS/ANANA/POLLO,450.0,137240,88541.93548387097,113421.4876033058,55,0.21,48698.0
988,comida (30),promo cafe con barrita fit mix,6.0,900,580.6451612903226,743.8016528925621,55,0.21,319.0
989,comida (30),Pulpi cafe,376.0,1880,1212.9032258064515,1553.719008264463,55,0.21,667.0
990,comida (30),Schweppes Lata Pomelo 354 ml,3.0,360,232.25806451612902,297.5206611570248,55,0.21,128.0
991,comida (30),tarta cocada,1.0,300,193.54838709677418,247.93388429752068,55,0.21,106.0
992,congelados (1.504),hamburguesa paty express x 2,18.0,3720,2400.0,3074.380165289256,55,0.21,1320.0
993,congelados (1.504),HIELO x 2 KG,112.0,21350,13774.193548387097,17644.628099173555,55,0.21,7576.0
994,congelados (1.504),"Medallón Pollo, Jmón y Queso 170g",1.0,130,83.87096774193549,107.43801652892563,55,0.21,46.0
995,congelados (1.504),Paty express x 4 276g,29.0,11970,7722.58064516129,9892.561983471074,55,0.21,4247.0
996,congelados (1.504),PATY X2,21.0,5400,3483.8709677419356,4462.809917355372,55,0.21,1916.0
997,encendedores (307),Bengalitas de Cumpleños,2.0,120,77.41935483870968,99.17355371900827,55,0.21,43.0
998,encendedores (307),Birome Bic Opaco,11.0,370,238.70967741935482,305.78512396694214,55,0.21,131.0
999,encendedores (307),birome macao china baratita,1.0,20,12.903225806451612,16.528925619834713,55,0.21,7.0
1000,encendedores (307),caja de fosforos fragata,35.0,940,606.4516129032257,776.8595041322315,55,0.21,334.0
1001,encendedores (307),Candela Magiclic,1.0,320,206.4516129032258,264.4628099173554,55,0.21,114.0
1002,encendedores (307),ENCENDEDOR BX7 COPIA BIC,160.0,10840,6993.548387096774,8958.677685950413,55,0.21,3846.0
1003,encendedores (307),Encendedor Candela,267.0,20860,13458.064516129032,17239.669421487604,55,0.21,7402.0
1004,encendedores (307),Encendedor clipper,56.0,10400,6709.677419354838,8595.04132231405,55,0.21,3690.0
1005,encendedores (307),Encendedor clipper chico,3.0,490,316.1290322580645,404.9586776859504,55,0.21,174.0
1006,encendedores (307),ENCENDEDOR CLIPPER GRANDE,4.0,400,258.06451612903226,330.57851239669424,55,0.21,142.0
1007,encendedores (307),encendedor fragata,21.0,945,609.6774193548387,780.9917355371902,55,0.21,335.0
1008,encendedores (307),Encendedor Maxi Bic,70.0,14090,9090.322580645161,11644.628099173555,55,0.21,5000.0
1009,encendedores (307),Encendedor maxi bic ROLLING STONE,21.0,3750,2419.3548387096776,3099.1735537190084,55,0.21,1331.0
1010,encendedores (307),ENCENDEDOR SHARK,129.0,8590,5541.935483870968,7099.173553719009,55,0.21,3048.0
1011,encendedores (307),Encendedor T-PREN-D,15.0,900,580.6451612903226,743.8016528925621,55,0.21,319.0
1012,encendedores (307),fastix antihongos  25g,1.0,305,196.7741935483871,252.06611570247935,55,0.21,108.0
1013,encendedores (307),La gotita en gel 3g,1.0,170,109.6774193548387,140.49586776859505,55,0.21,60.0
1014,encendedores (307),Lapicer bic,2.0,40,25.806451612903224,33.057851239669425,55,0.21,14.0
1015,encendedores (307),Luz Led Philco 12w,1.0,160,103.2258064516129,132.2314049586777,55,0.21,57.0
1016,encendedores (307),Magiclick cocina chico,6.0,1320,851.6129032258065,1090.909090909091,55,0.21,468.0
1017,encendedores (307),Mini bic,112.0,12390,7993.548387096774,10239.669421487604,55,0.21,4396.0
1018,encendedores (307),Naipes Cartas El Padrino,2.0,300,193.54838709677418,247.93388429752068,55,0.21,106.0
1019,energizantes (314),energizante monster 473 cc,231.0,66735,43054.83870967742,55152.89256198347,55,0.21,23680.0
1020,energizantes (314),Monster Energy Ultra 473cc,59.0,17550,11322.58064516129,14504.13223140496,55,0.21,6227.0
1021,energizantes (314),Monster Energy Ultra Sunrise,33.0,9155,5906.451612903225,7566.115702479339,55,0.21,3249.0
1022,energizantes (314),Monster Mango Loco 473ml,130.0,41395,26706.451612903224,34210.74380165289,55,0.21,14689.0
1023,energizantes (314),monster the doctor 473cc,55.0,14975,9661.290322580644,12376.03305785124,55,0.21,5314.0
1024,energizantes (314),Monster ultra paradise,52.0,14850,9580.645161290322,12272.727272727274,55,0.21,5269.0
1025,energizantes (314),Red Bull,33.0,10200,6580.645161290322,8429.752066115703,55,0.21,3619.0
1026,energizantes (314),Red Bull Grande 355ml,9.0,2900,1870.967741935484,2396.694214876033,55,0.21,1029.0
1027,energizantes (314),Red Bull sugar free,2.0,480,309.6774193548387,396.6942148760331,55,0.21,170.0
1028,energizantes (314),red bull tropical 250ml,23.0,5500,3548.3870967741937,4545.454545454546,55,0.21,1952.0
1029,energizantes (314),Rockstar 500ml,148.0,22540,14541.935483870968,18628.09917355372,55,0.21,7998.0
1030,energizantes (314),Speed 250 ml,47.0,9150,5903.225806451613,7561.983471074381,55,0.21,3247.0
1031,energizantes (314),Speed 500ML,231.0,61300,39548.38709677419,50661.15702479339,55,0.21,21752.0
1032,energizantes (314),Speed Chico 250cc,184.0,31470,20303.225806451614,26008.26446280992,55,0.21,11167.0
1033,galletitas (9),.,4.0,760,490.3225806451613,628.0991735537191,55,0.21,270.0
1034,galletitas (9),9 de oro agridulces,11.0,1375,887.0967741935484,1136.3636363636365,55,0.21,488.0
1035,galletitas (9),9 de Oro Azucaradas 210 gr,37.0,4470,2883.8709677419356,3694.214876033058,55,0.21,1586.0
1036,galletitas (9),Alem Malteadas 150g,5.0,550,354.83870967741933,454.54545454545456,55,0.21,195.0
1037,galletitas (9),Alem malteadas lino y chia 150g,1.0,110,70.96774193548387,90.9090909090909,55,0.21,39.0
1038,galletitas (9),alem queso,1.0,12,7.741935483870967,9.917355371900827,55,0.21,4.0
1039,galletitas (9),Barrita Crowie chocolate,9.0,450,290.3225806451613,371.90082644628103,55,0.21,160.0
1040,galletitas (9),Barrita Crowie chocolate blanco,3.0,150,96.77419354838709,123.96694214876034,55,0.21,53.0
1041,galletitas (9),barrita Crowie Coco,8.0,320,206.4516129032258,264.4628099173554,55,0.21,114.0
1042,galletitas (9),Barrita Crowie Marroc,4.0,160,103.2258064516129,132.2314049586777,55,0.21,57.0
1043,galletitas (9),Bizcochitos Alem Queso 170g,18.0,2505,1616.1290322580644,2070.2479338842977,55,0.21,889.0
1044,galletitas (9),Bizcochos  Don Satur Dulce 200 gr,40.0,5840,3767.7419354838707,4826.446280991736,55,0.21,2072.0
1045,galletitas (9),Bizcochos 9 de oro Agridulces 200g,64.0,7270,4690.322580645161,6008.264462809918,55,0.21,2580.0
1046,galletitas (9),Bizcochos 9 de Oro clásicas 200g,286.0,37335,24087.09677419355,30855.37190082645,55,0.21,13248.0
1047,galletitas (9),Bizcochos Alem Clasicos 170g,22.0,2570,1658.0645161290322,2123.9669421487606,55,0.21,912.0
1048,galletitas (9),Bizcochos Alem x 190 gr,1.0,50,32.25806451612903,41.32231404958678,55,0.21,18.0
1049,galletitas (9),bizcochos bay biscuit 140g,73.0,11120,7174.193548387097,9190.082644628099,55,0.21,3946.0
1050,galletitas (9),Bizcochos Campeon,2.0,240,154.83870967741936,198.34710743801654,55,0.21,85.0
1051,galletitas (9),Bizcochos Salados Don Satur 200 gr,116.0,16040,10348.387096774193,13256.198347107438,55,0.21,5692.0
1052,galletitas (9),Cereal mix galletita chocolate 180g,20.0,3925,2532.258064516129,3243.8016528925623,55,0.21,1393.0
1053,galletitas (9),Cereal mix galletita manzana 180g,12.0,2345,1512.9032258064515,1938.01652892562,55,0.21,832.0
1054,galletitas (9),Cereal mix galletitas avena y pasas 180g,20.0,4095,2641.935483870968,3384.2975206611573,55,0.21,1453.0
1055,galletitas (9),Cerealitas Clasicas 200g,55.0,12140,7832.258064516129,10033.05785123967,55,0.21,4308.0
1056,galletitas (9),Chocolinas  262g,3.0,1020,658.0645161290322,842.9752066115702,55,0.21,362.0
1057,galletitas (9),Chocolinas x 150g,3.0,720,464.51612903225805,595.0413223140496,55,0.21,255.0
1058,galletitas (9),Chocolinas x 170g,48.0,8140,5251.612903225806,6727.272727272727,55,0.21,2888.0
1059,galletitas (9),club sicial jamon  x25g,7.0,385,248.38709677419354,318.1818181818182,55,0.21,137.0
1060,galletitas (9),Coquitas 170g,4.0,570,367.741935483871,471.07438016528926,55,0.21,202.0
1061,galletitas (9),Criollitas Original x100g,34.0,2560,1651.6129032258063,2115.702479338843,55,0.21,908.0
1062,galletitas (9),Criollitas x 3,2.0,580,374.19354838709677,479.3388429752066,55,0.21,206.0
1063,galletitas (9),Crunchips dulce de leche,6.0,960,619.3548387096774,793.3884297520661,55,0.21,341.0
1064,galletitas (9),Crunchips marroc 172g,4.0,480,309.6774193548387,396.6942148760331,55,0.21,170.0
1065,galletitas (9),Don Satur Dulces Negras,10.0,1485,958.0645161290322,1227.2727272727273,55,0.21,527.0
1066,galletitas (9),Dos hermanos galleta arroz saladas,11.0,1100,709.6774193548387,909.0909090909091,55,0.21,390.0
1067,galletitas (9),Dos hermanos galletas de arroz dulces 100 g,5.0,500,322.5806451612903,413.22314049586777,55,0.21,177.0
1068,galletitas (9),Duquesa,4.0,360,232.25806451612902,297.5206611570248,55,0.21,128.0
1069,galletitas (9),Express Clasicas por 101 g,13.0,1215,783.8709677419355,1004.1322314049587,55,0.21,431.0
1070,galletitas (9),Formis black 102 grs,4.0,640,412.9032258064516,528.9256198347108,55,0.21,227.0
1071,galletitas (9),frutigram tropical 175g,4.0,1000,645.1612903225806,826.4462809917355,55,0.21,355.0
1072,galletitas (9),Frutigran  Chips de Chocolate,21.0,4230,2729.032258064516,3495.8677685950415,55,0.21,1501.0
1073,galletitas (9),Frutigran Avena y Pasas,25.0,5430,3503.2258064516127,4487.603305785124,55,0.21,1927.0
1074,galletitas (9),Frutigran con Salvado,8.0,1840,1187.0967741935483,1520.6611570247935,55,0.21,653.0
1075,galletitas (9),frutigran Semillas Chia y Lino,23.0,4280,2761.290322580645,3537.190082644628,55,0.21,1519.0
1076,galletitas (9),galleta de arroz dos hermanos sin sal 100g,13.0,1300,838.7096774193548,1074.3801652892562,55,0.21,461.0
1077,galletitas (9),galletas GRANIX salvado,1.0,160,103.2258064516129,132.2314049586777,55,0.21,57.0
1078,galletitas (9),galletas GRANIX sin sal,3.0,420,270.96774193548384,347.10743801652893,55,0.21,149.0
1079,galletitas (9),Galletitas amor,21.0,2630,1696.774193548387,2173.5537190082646,55,0.21,933.0
1080,galletitas (9),galletitas club social original,6.0,255,164.51612903225805,210.74380165289256,55,0.21,90.0
1081,galletitas (9),Galletitas Mellizas,9.0,1110,716.1290322580645,917.3553719008265,55,0.21,394.0
1082,galletitas (9),Galletitas Mini Pitusas  chocolate 160g,4.0,680,438.7096774193548,561.9834710743802,55,0.21,241.0
1083,galletitas (9),Galletitas Mini Pitusas 160g,8.0,880,567.741935483871,727.2727272727273,55,0.21,312.0
1084,galletitas (9),Galletitas Mini Pitusas Chocolate 160 g,47.0,6990,4509.677419354839,5776.859504132231,55,0.21,2480.0
1085,galletitas (9),Galletitas Mini Pitusas Frutilla 160 g,44.0,6690,4316.129032258064,5528.925619834711,55,0.21,2374.0
1086,galletitas (9),Galletitas Mini Pitusas Limon 160 g,10.0,975,629.0322580645161,805.7851239669421,55,0.21,346.0
1087,galletitas (9),Galletitas Mini Pitusas Vainilla 160g,26.0,3930,2535.483870967742,3247.9338842975208,55,0.21,1395.0
1088,galletitas (9),Galletitas Paseo Crackers,34.0,5420,3496.774193548387,4479.338842975207,55,0.21,1923.0
1089,galletitas (9),Gallo Bizcochos de Arroz Dulces x50g,29.0,2940,1896.774193548387,2429.7520661157027,55,0.21,1043.0
1090,galletitas (9),Gallo Bizcochos de Arroz Salados x 50g,24.0,2490,1606.4516129032259,2057.8512396694214,55,0.21,884.0
1091,galletitas (9),Gallo snacks tortita negra 50 grs,15.0,1500,967.741935483871,1239.6694214876034,55,0.21,532.0
1092,galletitas (9),Gaona crunchips,20.0,3670,2367.7419354838707,3033.0578512396696,55,0.21,1302.0
1093,galletitas (9),Granagua sandwich granix 200 g,5.0,700,451.61290322580646,578.5123966942149,55,0.21,248.0
1094,galletitas (9),Hogareñas 7 Semillas 189g,12.0,1440,929.0322580645161,1190.0826446280992,55,0.21,511.0
1095,galletitas (9),Hogareñas 7 semillas 200 grs,18.0,2750,1774.1935483870968,2272.727272727273,55,0.21,976.0
1096,galletitas (9),Hogareñas Mix de Cereales 185g,3.0,300,193.54838709677418,247.93388429752068,55,0.21,106.0
1097,galletitas (9),Hogareñas mix de cereales 200 grs,39.0,5830,3761.290322580645,4818.181818181818,55,0.21,2069.0
1098,galletitas (9),Hogareñas Salvado 200g,29.0,4445,2867.7419354838707,3673.5537190082646,55,0.21,1577.0
1099,galletitas (9),Hogareñas sesamo 200 grs,21.0,3360,2167.7419354838707,2776.8595041322315,55,0.21,1192.0
1100,galletitas (9),Hojaldrada triangulitos,73.0,12950,8354.838709677419,10702.479338842975,55,0.21,4595.0
1101,galletitas (9),Kesitas  75g,7.0,700,451.61290322580646,578.5123966942149,55,0.21,248.0
1102,galletitas (9),Kesitas estuche 125g,55.0,12115,7816.129032258064,10012.396694214876,55,0.21,4299.0
1103,galletitas (9),La Providencia x3,16.0,2270,1464.516129032258,1876.0330578512396,55,0.21,805.0
1104,galletitas (9),Lincoln Clasica,22.0,2460,1587.0967741935483,2033.0578512396694,55,0.21,873.0
1105,galletitas (9),Lincoln Clasica 153g,4.0,880,567.741935483871,727.2727272727273,55,0.21,312.0
1106,galletitas (9),Lincoln Clasica 219g,6.0,1980,1277.4193548387098,1636.3636363636365,55,0.21,703.0
1107,galletitas (9),Macucas Chocolate 110g,70.0,8740,5638.709677419355,7223.140495867769,55,0.21,3101.0
1108,galletitas (9),Madgalenas don Satur Marmoladas,25.0,7130,4600.0,5892.561983471074,55,0.21,2530.0
1109,galletitas (9),Magdalenas sabor vainilla,17.0,4930,3180.6451612903224,4074.380165289256,55,0.21,1749.0
1110,galletitas (9),Magdalenas vainilla rellenas con dulce de leche,37.0,10220,6593.548387096774,8446.280991735537,55,0.21,3626.0
1111,galletitas (9),Mana coco,5.0,500,322.5806451612903,413.22314049586777,55,0.21,177.0
1112,galletitas (9),Mana leche,33.0,3955,2551.6129032258063,3268.595041322314,55,0.21,1403.0
1113,galletitas (9),Mana limon,19.0,2655,1712.9032258064515,2194.214876033058,55,0.21,942.0
1114,galletitas (9),Mana Livianas Vainillas,46.0,5920,3819.354838709677,4892.561983471074,55,0.21,2101.0
1115,galletitas (9),Mana Rellenas Chocolate,50.0,8350,5387.096774193548,6900.826446280992,55,0.21,2963.0
1116,galletitas (9),Mana Rellenas chocolate 152 grs,46.0,8860,5716.129032258064,7322.314049586777,55,0.21,3144.0
1117,galletitas (9),Mana rellenas frutilla 152g,71.0,12045,7770.967741935484,9954.545454545454,55,0.21,4274.0
1118,galletitas (9),Mana Rellenas limon,59.0,9615,6203.225806451613,7946.280991735537,55,0.21,3412.0
1119,galletitas (9),Mana Rellenas Vainillas,30.0,5115,3300.0,4227.272727272727,55,0.21,1815.0
1120,galletitas (9),Melba terrabusi,13.0,1550,1000.0,1280.9917355371902,55,0.21,550.0
1121,galletitas (9),Melitas,8.0,1030,664.516129032258,851.2396694214876,55,0.21,365.0
1122,galletitas (9),Merengadas,55.0,8190,5283.870967741936,6768.5950413223145,55,0.21,2906.0
1123,galletitas (9),Milka Mousse galletitas,10.0,2400,1548.3870967741934,1983.4710743801654,55,0.21,852.0
1124,galletitas (9),Mini Alfajores Solitas 130 g,10.0,2380,1535.483870967742,1966.9421487603306,55,0.21,845.0
1125,galletitas (9),Mini Oreo x 50 g,5.0,590,380.64516129032256,487.603305785124,55,0.21,209.0
1126,galletitas (9),Mini Rhodesia 60g,3.0,510,329.0322580645161,421.4876033057851,55,0.21,181.0
1127,galletitas (9),Okebon Avena y pasas,6.0,1140,735.483870967742,942.1487603305785,55,0.21,405.0
1128,galletitas (9),Okebon Molino Natural 10 Semillas 231g,7.0,1330,858.0645161290322,1099.1735537190084,55,0.21,472.0
1129,galletitas (9),Okebon Molino Natural avena y cacao 240g,6.0,1140,735.483870967742,942.1487603305785,55,0.21,405.0
1130,galletitas (9),Okebon Molino Natural Avena y granola 236g,4.0,760,490.3225806451613,628.0991735537191,55,0.21,270.0
1131,galletitas (9),Okebon Naranja y chips 238g,4.0,760,490.3225806451613,628.0991735537191,55,0.21,270.0
1132,galletitas (9),Opera 55g,36.0,3380,2180.6451612903224,2793.3884297520663,55,0.21,1199.0
1133,galletitas (9),Opera 92g,42.0,5820,3754.838709677419,4809.917355371901,55,0.21,2065.0
1134,galletitas (9),Oreo chocolate 118g,1.0,210,135.48387096774192,173.55371900826447,55,0.21,75.0
1135,galletitas (9),Oreo clasica 117g,45.0,8440,5445.1612903225805,6975.206611570248,55,0.21,2995.0
1136,galletitas (9),Oreo Clasica 118grs,169.0,37575,24241.935483870966,31053.719008264463,55,0.21,13333.0
1137,galletitas (9),Paseo mini salvado,16.0,2520,1625.8064516129032,2082.6446280991736,55,0.21,894.0
1138,galletitas (9),Paseo mix de cereales,3.0,510,329.0322580645161,421.4876033057851,55,0.21,181.0
1139,galletitas (9),Paseos 5 semillas 300g,40.0,7570,4883.870967741936,6256.198347107438,55,0.21,2686.0
1140,galletitas (9),Pepas Terepin 200g,41.0,3090,1993.5483870967741,2553.719008264463,55,0.21,1096.0
1141,galletitas (9),Pepas Terepin x 400g,185.0,42360,27329.032258064515,35008.264462809915,55,0.21,15031.0
1142,galletitas (9),Pepitos Original 119 gr,124.0,26010,16780.645161290322,21495.867768595042,55,0.21,9229.0
1143,galletitas (9),Porteñitas 139 grs,3.0,360,232.25806451612902,297.5206611570248,55,0.21,128.0
1144,galletitas (9),Riera Salvador 200g,2.0,240,154.83870967741936,198.34710743801654,55,0.21,85.0
1145,galletitas (9),Ronda Hojalmar 150g,8.0,880,567.741935483871,727.2727272727273,55,0.21,312.0
1146,galletitas (9),Rumba 108g,21.0,3580,2309.6774193548385,2958.6776859504134,55,0.21,1270.0
1147,galletitas (9),Rumba 112g,52.0,6540,4219.354838709677,5404.9586776859505,55,0.21,2321.0
1148,galletitas (9),Saladix Calabresa 100 gr,40.0,6495,4190.322580645161,5367.768595041322,55,0.21,2305.0
1149,galletitas (9),Saladix Duo 80gr,14.0,2405,1551.6129032258063,1987.6033057851241,55,0.21,853.0
1150,galletitas (9),Saladix Jamon 100 g,37.0,5870,3787.0967741935483,4851.239669421488,55,0.21,2083.0
1151,galletitas (9),Saladix Parmesano 100 gr,5.0,725,467.741935483871,599.1735537190083,55,0.21,257.0
1152,galletitas (9),Saladix Pizza 100 gr,29.0,4880,3148.3870967741937,4033.0578512396696,55,0.21,1732.0
1153,galletitas (9),Saladix Queso 100 grs,3.0,470,303.22580645161287,388.4297520661157,55,0.21,167.0
1154,galletitas (9),Ser dulce limon,2.0,44,28.387096774193548,36.36363636363637,55,0.21,16.0
1155,galletitas (9),Serranitas 105 grs,50.0,3750,2419.3548387096776,3099.1735537190084,55,0.21,1331.0
1156,galletitas (9),Serranitas x3  315g,82.0,14875,9596.774193548386,12293.388429752067,55,0.21,5278.0
1157,galletitas (9),Six pack de heineken,2.0,840,541.9354838709677,694.2148760330579,55,0.21,298.0
1158,galletitas (9),Snacky 60g,6.0,1015,654.8387096774194,838.8429752066116,55,0.21,360.0
1159,galletitas (9),Sonrisas 118g,63.0,9230,5954.8387096774195,7628.099173553719,55,0.21,3275.0
1160,galletitas (9),surtidas turimar dulces 350g  (via dulce),4.0,380,245.16129032258064,314.04958677685954,55,0.21,135.0
1161,galletitas (9),Surtido Bagley 390g,20.0,5140,3316.1290322580644,4247.933884297521,55,0.21,1824.0
1162,galletitas (9),Surtido Bagley 398g,14.0,4970,3206.451612903226,4107.438016528926,55,0.21,1764.0
1163,galletitas (9),Surtido Diversión 390g,11.0,3390,2187.0967741935483,2801.6528925619837,55,0.21,1203.0
1164,galletitas (9),terrabusi Express x3 paquetes,6.0,1380,890.3225806451612,1140.495867768595,55,0.21,490.0
1165,galletitas (9),Terrabusi Variedad 390g,51.0,18260,11780.645161290322,15090.909090909092,55,0.21,6479.0
1166,galletitas (9),Toddy 126g,24.0,4280,2761.290322580645,3537.190082644628,55,0.21,1519.0
1167,galletitas (9),Tortitas Black,28.0,3980,2567.7419354838707,3289.2561983471073,55,0.21,1412.0
